product_id,product_name,product_price,average_weight_kg,product_category,customer_id,customer_name,product_count,total_amount,historical_amount,customer_start_date,last_transaction_date,transaction_id,transaction_amount,transaction_time
99196,Rice(2kg),6.0,2.0,Grains,391263,Sandra Gibson,1,5.77,13.5,12/23/2019,2024-10-12,8912e177-1a2a-4ace-8ba8-03aff1d9ae2f,5.72,2024-10-12 05:16:00
11013,Cookies,4.25,0.35,Snacks,693420,Abhinav Vig,2,9.09,4.5,5/26/2023,2024-11-17,32d05bab-fc34-4bff-ae0d-ef46439642bb,8.42,2024-11-17 05:50:00
48443,Tortilla(6pck),5.0,0.3,Bakery,703094,Leslie Pitts,5,22.55,14.25,3/15/2021,2024-12-12,443f93ca-2873-4e5b-b4b5-6f4cbbe72661,22.43,2024-12-12 02:42:00
72729,Cheese(14pckts),6.5,0.35,Dairy,693420,Abhinav Vig,3,18.54,17.0,5/26/2023,2024-11-13,991ed7dc-6483-4dec-aa52-ac0e9f307f6e,16.93,2024-11-13 15:58:00
64629,Peanut Butter,4.5,0.5,Dairy,205863,Emily Bryant,2,9.15,20.0,5/31/2023,2024-11-04,a36e08a9-52f1-42b0-97ef-ec8f1eb64589,8.89,2024-11-04 12:28:00
98168,Butter(550g),6.0,0.55,Dairy,529181,Xinyue Wang,1,6.24,25.0,11/17/2021,2024-11-27,9ef1eefc-5a48-4bac-a4d3-206a35228f1a,6.61,2024-11-27 23:25:00
74097,Shredded Cheese(620g),12.5,0.62,Dairy,205863,Emily Bryant,1,12.14,4.5,5/31/2023,2024-11-29,f8669daf-77ae-4bdd-a53e-b85613076952,11.59,2024-11-29 09:33:00
72729,Cheese(14pckts),6.5,0.35,Dairy,809251,Eric Patterson,4,26.9,4.5,9/17/2023,2024-10-21,bb20a14d-32ab-41bd-9d35-6210178b00b0,26.74,2024-10-21 05:16:00
67542,Biscuits,4.5,0.35,Snacks,529181,Xinyue Wang,2,8.32,18.0,11/17/2021,2024-11-12,8d250e85-993a-4fde-8f90-792cd0203541,8.08,2024-11-12 05:19:00
40442,Pork,17.0,1.0,Meat,355050,Muskan Sekhri,2,34.77,33.75,9/15/2021,2024-11-18,e5301904-5bb5-47b7-a400-b6101beee805,37.47,2024-11-18 07:20:00
32815,Eggs(0.5dozen),4.5,0.3,Dairy,121533,John Castillo,2,8.94,20.0,2/15/2023,2024-10-11,c7cce9df-ad04-471c-932d-d2f8ce1c2d96,9.27,2024-10-11 03:17:00
24766,Tortilla(10pck),7.5,0.5,Bakery,413186,Alison Williams,1,7.71,4.0,12/3/2019,2024-11-30,24cac025-c645-461e-bf5d-a8c83605b818,7.58,2024-11-30 07:41:00
71494,Cupcakes(6pck),5.5,0.6,Snacks,355050,Muskan Sekhri,4,22.65,17.0,9/15/2021,2024-11-17,64fe318a-4ab0-4016-82d7-9aa33b255c30,21.79,2024-11-17 02:22:00
55644,Beef,18.0,1.0,Meat,208839,Selvin Furtado,4,67.88,20.0,3/7/2020,2024-11-29,a6932d77-5f36-42e2-a14c-cc552a7c0c9e,74.13,2024-11-29 14:54:00
72729,Cheese(14pckts),6.5,0.35,Dairy,632553,Michael Romero,2,13.93,16.5,5/21/2021,2024-11-06,45b40944-a137-4384-a1ac-d81d6c595100,14.38,2024-11-06 14:12:00
71494,Cupcakes(6pck),5.5,0.6,Snacks,355050,Muskan Sekhri,2,11.77,16.5,9/15/2021,2024-11-08,d0c76611-8ce2-4a71-ab2d-7f7c1545890a,10.61,2024-11-08 08:56:00
38402,Onions(5pck),4.0,0.85,Vegetables,632553,Michael Romero,3,12.82,19.5,5/21/2021,2024-12-20,929a12be-8b15-4cf4-bdde-007ba96230aa,13.92,2024-12-20 10:31:00
97856,Hot Sauce,4.0,0.35,Sauce,703094,Leslie Pitts,1,3.74,20.0,3/15/2021,2024-12-10,8f52a4b9-1dd6-4545-a4eb-bf12d306e59f,3.96,2024-12-10 18:48:00
24766,Tortilla(10pck),7.5,0.5,Bakery,359816,Kylie Davis,1,6.87,13.5,5/28/2023,2024-12-22,2313271a-c034-47b0-8e89-2a7f1a29873f,7.05,2024-12-22 01:17:00
55786,Mushrooms(500g),5.25,0.5,Vegetables,809251,Eric Patterson,1,5.21,19.5,9/17/2023,2024-12-03,d120853a-6920-45fa-9e40-6618f10601fa,5.28,2024-12-03 19:33:00
67542,Biscuits,4.5,0.35,Snacks,586669,Micheal Case,3,14.14,5.0,7/21/2022,2024-11-26,c09ff45f-4c1a-417f-81fa-9737b94ed9a8,15.44,2024-11-26 07:20:00
98168,Butter(550g),6.0,0.55,Dairy,851488,Neeraj Nagula,2,11.06,4.5,6/25/2021,2024-11-20,bafae56e-d8c6-47c4-93e2-64e7beba4209,12.15,2024-11-20 16:38:00
67243,Shredded Cheese(350g),7.0,0.35,Dairy,870229,Elizabeth Brown,2,13.47,17.0,12/27/2022,2024-10-20,063e1867-608b-43c3-a18c-6ea7f956546e,14.15,2024-10-20 08:17:00
54229,Brown Bread,5.0,0.5,Bakery,803204,Michael Morales,6,32.98,8.0,12/13/2021,2024-11-24,61ee430d-575f-4a84-8ae8-ab078e37dea9,30.5,2024-11-24 08:37:00
38954,Mustard,4.5,0.35,Sauce,972886,Delina Ivanova,2,9.69,19.5,10/11/2021,2024-11-16,1854f81b-805e-43de-836c-0299eaa2c7f4,8.89,2024-11-16 19:43:00
48443,Tortilla(6pck),5.0,0.3,Bakery,999944,Cory Simpson,4,21.44,4.5,8/12/2023,2024-11-09,26691037-0755-415f-9d14-013ab774816e,22.18,2024-11-09 11:22:00
24766,Tortilla(10pck),7.5,0.5,Bakery,391263,Sandra Gibson,2,15.99,6.0,12/23/2019,2024-11-10,e39819bb-5470-47d9-a264-a172db38c520,17.48,2024-11-10 06:25:00
38954,Mustard,4.5,0.35,Sauce,205863,Emily Bryant,2,9.83,25.0,5/31/2023,2024-10-30,5d2d03e1-c44c-4813-b46e-6a19b9420524,9.61,2024-10-30 17:08:00
60571,Tomato Ketchup,5.5,0.75,Sauce,809251,Eric Patterson,2,10.84,15.75,9/17/2023,2024-11-29,23b33dc8-aa49-4ebd-a377-fcfe7193b111,11.84,2024-11-29 11:33:00
11561,Mushrooms(350g),3.75,0.35,Vegetables,693420,Abhinav Vig,3,10.22,19.5,5/26/2023,2024-10-31,ea6bd854-25ec-4bfc-96c7-510a15d8ceac,9.77,2024-10-31 00:38:00
97923,Cereal,4.0,0.5,Snacks,630214,Richard Barnes,2,7.67,6.0,4/16/2020,2024-11-06,a05d511e-9a26-407a-8682-8511c33759b5,7.97,2024-11-06 04:08:00
24244,Chicken,16.0,1.0,Meat,999944,Cory Simpson,6,87.85,20.0,8/12/2023,2024-11-20,3aa63e47-6e79-4345-b117-eefbbe669439,86.93,2024-11-20 20:00:00
24244,Chicken,16.0,1.0,Meat,999944,Cory Simpson,2,31.04,64.0,8/12/2023,2024-11-06,f461e3bf-c803-457e-9913-ae012cda6697,34.11,2024-11-06 15:07:00
11013,Cookies,4.25,0.35,Snacks,803204,Michael Morales,2,8.74,20.0,12/13/2021,2024-11-21,ec57a35f-9f4f-41f1-8c96-0749963e81e7,9.17,2024-11-21 09:49:00
60571,Tomato Ketchup,5.5,0.75,Sauce,754181,James Saunders,3,16.62,5.0,4/6/2023,2024-11-12,733ee9d9-373a-418c-b7d3-c1d88adb67d1,17.16,2024-11-12 05:02:00
79206,Eggs(1.5dozen),11.25,0.9,Dairy,703094,Leslie Pitts,3,33.21,8.0,3/15/2021,2024-11-25,88e15071-68bc-4ecf-8f1f-ce1b4266a14f,31.12,2024-11-25 21:47:00
67561,Apples(5pck),5.0,0.8,Fruits,197461,Kim Scott,1,4.88,16.5,12/1/2020,2024-11-23,ac428d62-b0c0-43c5-9b78-0b57af4e6ca8,4.91,2024-11-23 03:13:00
60571,Tomato Ketchup,5.5,0.75,Sauce,999944,Cory Simpson,2,10.28,64.0,8/12/2023,2024-11-24,5f843d04-e5af-42fa-b76e-270f723ff6b0,9.84,2024-11-24 20:51:00
93344,Chocolates,5.0,0.25,Snacks,693420,Abhinav Vig,1,4.74,3.75,5/26/2023,2024-10-31,d7086f4b-b166-4fa0-bc5e-2b3b5524191f,5.12,2024-10-31 08:15:00
32815,Eggs(0.5dozen),4.5,0.3,Dairy,972886,Delina Ivanova,1,4.92,13.5,10/11/2021,2024-11-09,c2da603f-bfa6-41e0-9a96-b2f4d82febdd,4.76,2024-11-09 19:20:00
32815,Eggs(0.5dozen),4.5,0.3,Dairy,529181,Xinyue Wang,1,4.83,18.0,11/17/2021,2024-10-28,8c2cf83e-9417-4baf-818e-e572513ce53d,5.14,2024-10-28 10:24:00
10873,Mayonnaise,6.0,0.5,Sauce,208839,Selvin Furtado,1,6.1,36.0,3/7/2020,2024-11-24,08917ced-f19a-488f-bd69-7ab7ee4ba5c8,5.82,2024-11-24 03:09:00
79206,Eggs(1.5dozen),11.25,0.9,Dairy,803204,Michael Morales,2,24.4,17.0,12/13/2021,2024-12-06,e8f15c96-b246-4cab-8519-bc8291ec0cfd,26.54,2024-12-06 06:04:00
38402,Onions(5pck),4.0,0.85,Vegetables,972886,Delina Ivanova,2,8.61,9.0,10/11/2021,2024-11-21,50868104-a472-4825-8335-5ce6062c2c75,9.1,2024-11-21 12:45:00
97923,Cereal,4.0,0.5,Snacks,205863,Emily Bryant,3,10.86,13.5,5/31/2023,2024-11-24,e53270c6-50af-40e3-97b0-f99c621d74c4,11.78,2024-11-24 20:43:00
40442,Pork,17.0,1.0,Meat,770025,Matthew Gordon,3,51.7,15.0,7/19/2020,2024-11-24,ee728a9a-24e3-4d37-87ac-1563f96547b1,49.38,2024-11-24 14:36:00
44817,White Bread,4.0,0.5,Bakery,809251,Eric Patterson,2,7.83,16.5,9/17/2023,2024-12-02,fbf26807-60c3-423d-b47c-f0e91f4ad786,8.5,2024-12-02 00:51:00
67561,Apples(5pck),5.0,0.8,Fruits,999944,Cory Simpson,1,4.57,16.5,8/12/2023,2024-12-19,5bd2dd99-ea42-41cf-af4d-bbba9103f813,4.9,2024-12-19 19:21:00
38402,Onions(5pck),4.0,0.85,Vegetables,999944,Cory Simpson,3,11.25,5.0,8/12/2023,2024-11-05,2b762b02-54b1-4b01-b7f6-fe78be09fa45,12.37,2024-11-05 08:33:00
55786,Mushrooms(500g),5.25,0.5,Vegetables,178094,Beth King,3,15.29,17.0,12/5/2020,2024-12-06,b2e2e9ce-ac6b-4ddc-86a3-44acd859d1c5,14.65,2024-12-06 06:41:00
97856,Hot Sauce,4.0,0.35,Sauce,972886,Delina Ivanova,1,3.97,4.0,10/11/2021,2024-11-20,4093fc7b-2887-41ab-9d87-40881bd6fe38,4.19,2024-11-20 09:26:00
11013,Cookies,4.25,0.35,Snacks,208839,Selvin Furtado,3,13.26,6.0,3/7/2020,2024-10-22,80c53e5d-60a6-429b-bc8f-dd98508e473b,12.05,2024-10-22 12:38:00
97923,Cereal,4.0,0.5,Snacks,121533,John Castillo,2,7.81,9.0,2/15/2023,2024-11-13,92d7d238-41ce-4cc2-8d59-5787ec489b77,8.0,2024-11-13 08:31:00
54229,Brown Bread,5.0,0.5,Bakery,703094,Leslie Pitts,2,10.26,33.75,3/15/2021,2024-11-02,824d00b9-3dbf-4ab6-ac21-9032c33a4258,10.13,2024-11-02 15:16:00
74097,Shredded Cheese(620g),12.5,0.62,Dairy,355050,Muskan Sekhri,3,37.54,16.5,9/15/2021,2024-11-03,49b8444a-ce07-4409-b9ca-3aa0a47cb948,34.83,2024-11-03 13:46:00
53022,Rice(4kg),11.0,4.0,Grains,630214,Richard Barnes,4,41.33,16.0,4/16/2020,2024-11-21,bbe2efb5-2d00-499b-a4aa-4ac6a0e2ba7c,42.48,2024-11-21 03:04:00
98168,Butter(550g),6.0,0.55,Dairy,208839,Selvin Furtado,1,6.03,17.0,3/7/2020,2024-12-01,0332fc3b-7c02-4e90-885a-713a9cfce686,6.48,2024-12-01 15:27:00
99196,Rice(2kg),6.0,2.0,Grains,178094,Beth King,1,6.09,15.75,12/5/2020,2024-12-12,d3cf2c46-37d5-4495-af8b-8fd6c6ad47ef,5.51,2024-12-12 01:07:00
98168,Butter(550g),6.0,0.55,Dairy,754181,James Saunders,5,29.05,16.5,4/6/2023,2024-12-20,9cbb8ec4-d03d-41a3-8e74-0b12aec8772d,29.74,2024-12-20 16:24:00
24244,Chicken,16.0,1.0,Meat,529181,Xinyue Wang,6,102.76,9.0,11/17/2021,2024-10-18,102f7079-f58d-49b3-a798-5dc3d8eaa7e9,99.99,2024-10-18 08:43:00
67561,Apples(5pck),5.0,0.8,Fruits,851488,Neeraj Nagula,1,5.04,18.0,6/25/2021,2024-11-09,3100aa3e-bd37-40fa-b4c9-9fead143d709,5.34,2024-11-09 07:24:00
18443,Pasta,4.5,0.5,Grains,205863,Emily Bryant,1,4.42,16.0,5/31/2023,2024-10-26,d3b074f1-1146-433c-ac1e-17018e3f6cd8,4.51,2024-10-26 10:30:00
11561,Mushrooms(350g),3.75,0.35,Vegetables,851488,Neeraj Nagula,1,3.47,5.0,6/25/2021,2024-11-02,9ac6dd8b-3309-4141-9547-1d8ccc1b305b,3.74,2024-11-02 08:37:00
53022,Rice(4kg),11.0,4.0,Grains,703094,Leslie Pitts,1,11.79,20.0,3/15/2021,2024-11-08,0a5aaf50-7690-45cf-a2e2-d0cf17d976fe,12.31,2024-11-08 00:09:00
98726,Butter(350g),4.75,0.35,Dairy,954422,Jeffrey Jordan,5,24.62,17.0,2/22/2021,2024-11-20,b7439272-3824-4e24-a95b-ef92c44270f1,24.76,2024-11-20 23:43:00
72729,Cheese(14pckts),6.5,0.35,Dairy,803204,Michael Morales,1,6.19,33.75,12/13/2021,2024-12-07,d0b72750-f8d2-4829-acc3-d48260173b7c,5.95,2024-12-07 14:17:00
10873,Mayonnaise,6.0,0.5,Sauce,197461,Kim Scott,1,6.3,5.0,12/1/2020,2024-10-28,a1db6bf6-f0af-48f3-a17c-2ffac9b1199c,5.93,2024-10-28 16:41:00
60571,Tomato Ketchup,5.5,0.75,Sauce,197461,Kim Scott,5,24.83,6.0,12/1/2020,2024-11-13,29081d57-3d05-4fa7-beb2-b0eae14266aa,24.07,2024-11-13 16:36:00
24766,Tortilla(10pck),7.5,0.5,Bakery,954422,Jeffrey Jordan,2,15.1,14.25,2/22/2021,2024-11-25,c5471a1f-d130-41db-8603-ee0eaa8030b7,14.2,2024-11-25 16:40:00
98726,Butter(350g),4.75,0.35,Dairy,197461,Kim Scott,3,15.22,16.5,12/1/2020,2024-11-29,d6e6826d-1a1f-4cf6-b206-fd6db0aa2081,14.93,2024-11-29 23:25:00
24244,Chicken,16.0,1.0,Meat,208839,Selvin Furtado,6,97.09,18.0,3/7/2020,2024-10-30,3aac5381-31a0-43c7-a049-6ae3047ff76e,93.26,2024-10-30 23:41:00
53022,Rice(4kg),11.0,4.0,Grains,630214,Richard Barnes,1,10.44,22.0,4/16/2020,2024-11-23,9d4d09ae-5394-4974-a77a-98bcb578effd,10.72,2024-11-23 03:47:00
97856,Hot Sauce,4.0,0.35,Sauce,208839,Selvin Furtado,2,8.57,64.0,3/7/2020,2024-10-28,3aba8048-37ec-4e60-843e-4f89cee59511,8.29,2024-10-28 23:29:00
53022,Rice(4kg),11.0,4.0,Grains,529181,Xinyue Wang,4,44.34,64.0,11/17/2021,2024-11-04,a26be7f9-af6c-4c61-9c67-8000c05c1059,43.93,2024-11-04 16:50:00
41033,Strawberry Jam,4.75,0.35,Snacks,630214,Richard Barnes,1,4.89,22.0,4/16/2020,2024-11-28,6b29adec-a963-4a51-8845-862823484f89,4.78,2024-11-28 02:05:00
24244,Chicken,16.0,1.0,Meat,586669,Micheal Case,2,34.89,18.0,7/21/2022,2024-11-24,9e9e12a6-38c9-45c9-a730-8b941fa992cf,36.91,2024-11-24 08:17:00
55644,Beef,18.0,1.0,Meat,754181,James Saunders,1,16.48,18.0,4/6/2023,2024-11-23,7a08ef34-3ced-44fb-b581-d9420b99e718,15.64,2024-11-23 01:30:00
40442,Pork,17.0,1.0,Meat,693420,Abhinav Vig,3,48.22,5.0,5/26/2023,2024-12-20,c2195b37-4c2d-416b-8302-ab123c523041,46.22,2024-12-20 13:15:00
38954,Mustard,4.5,0.35,Sauce,413186,Alison Williams,2,8.32,7.5,12/3/2019,2024-11-05,a6049b76-9151-4f52-960c-18b85a660bdf,7.73,2024-11-05 03:41:00
67542,Biscuits,4.5,0.35,Snacks,851488,Neeraj Nagula,5,24.44,3.75,6/25/2021,2024-10-31,c24809fc-4371-4bb9-b604-fff1a27129cd,23.13,2024-10-31 16:34:00
10873,Mayonnaise,6.0,0.5,Sauce,205863,Emily Bryant,1,6.32,4.5,5/31/2023,2024-10-24,b7528c7d-cb08-4073-a3c7-072df1415a20,6.22,2024-10-24 23:27:00
98168,Butter(550g),6.0,0.55,Dairy,809251,Eric Patterson,5,27.39,12.0,9/17/2023,2024-11-11,fc69a90a-eeb5-441e-924e-e2e8367c8e3a,28.67,2024-11-11 04:40:00
40442,Pork,17.0,1.0,Meat,208839,Selvin Furtado,1,18.48,8.0,3/7/2020,2024-12-06,bd600f8c-cc67-4688-a3dc-b1f76ec737bf,18.35,2024-12-06 16:10:00
24766,Tortilla(10pck),7.5,0.5,Bakery,803204,Michael Morales,1,6.99,19.5,12/13/2021,2024-10-31,2e430a5c-3ac0-4a87-9c2f-baa3286ad06f,6.4,2024-10-31 19:51:00
98726,Butter(350g),4.75,0.35,Dairy,632553,Michael Romero,3,14.01,4.0,5/21/2021,2024-11-08,1e749f5d-8f27-495d-b5d4-93483fc6ffbb,14.16,2024-11-08 01:17:00
79206,Eggs(1.5dozen),11.25,0.9,Dairy,803204,Michael Morales,1,11.01,7.5,12/13/2021,2024-10-28,176cd9c0-c66a-46a6-86c3-2c3f04bca6c6,12.03,2024-10-28 19:28:00
11013,Cookies,4.25,0.35,Snacks,208839,Selvin Furtado,2,8.04,17.0,3/7/2020,2024-11-19,8e8b0135-2da9-4f52-b800-4ff3d334e053,8.73,2024-11-19 01:53:00
11561,Mushrooms(350g),3.75,0.35,Vegetables,809251,Eric Patterson,1,3.76,18.0,9/17/2023,2024-10-18,57835746-3f0d-4faa-b21d-766f437b492d,3.92,2024-10-18 05:28:00
38402,Onions(5pck),4.0,0.85,Vegetables,972886,Delina Ivanova,3,11.72,8.0,10/11/2021,2024-12-02,82f2bb4e-a333-44ab-abde-fd26ba078154,11.84,2024-12-02 22:02:00
24766,Tortilla(10pck),7.5,0.5,Bakery,693420,Abhinav Vig,1,7.96,17.0,5/26/2023,2024-11-13,55b89034-6f60-4954-8f5a-64b3d68e3158,7.32,2024-11-13 17:26:00
64629,Peanut Butter,4.5,0.5,Dairy,630214,Richard Barnes,3,13.52,9.5,4/16/2020,2024-11-07,741d45cc-8a38-495f-8f95-8c995f8411a0,14.42,2024-11-07 08:46:00
67542,Biscuits,4.5,0.35,Snacks,754181,James Saunders,3,13.53,36.0,4/6/2023,2024-12-24,fbe3a0f5-de28-492e-a38c-414714395333,12.41,2024-12-24 18:57:00
67542,Biscuits,4.5,0.35,Snacks,632553,Michael Romero,5,23.78,14.25,5/21/2021,2024-11-25,994aed50-0682-496c-b1d2-4d5de5acd4ac,22.15,2024-11-25 08:37:00
41033,Strawberry Jam,4.75,0.35,Snacks,632553,Michael Romero,2,8.61,18.0,5/21/2021,2024-12-16,4cd74f95-08fd-472e-93b1-332eb3a727e6,7.86,2024-12-16 05:32:00
71494,Cupcakes(6pck),5.5,0.6,Snacks,703094,Leslie Pitts,4,21.56,22.0,3/15/2021,2024-12-11,298cbab7-d37f-4dc8-b0e2-e4d1e338b791,21.24,2024-12-11 14:35:00
38402,Onions(5pck),4.0,0.85,Vegetables,803204,Michael Morales,1,3.74,33.75,12/13/2021,2024-12-16,b31ad0e6-ec31-450b-a8bd-897e0e0b1b43,3.48,2024-12-16 19:03:00
18443,Pasta,4.5,0.5,Grains,355050,Muskan Sekhri,1,4.45,25.0,9/15/2021,2024-11-05,15a76356-2032-45a3-90de-341b3d15d35e,4.51,2024-11-05 16:54:00
67542,Biscuits,4.5,0.35,Snacks,851488,Neeraj Nagula,2,9.41,18.0,6/25/2021,2024-11-03,d324712b-6310-46b5-9e5e-35f07a8459f7,9.37,2024-11-03 06:10:00
67542,Biscuits,4.5,0.35,Snacks,413186,Alison Williams,6,27.51,13.5,12/3/2019,2024-12-09,e0e96bd9-2c8c-49f3-acf6-718ddfd791f1,27.33,2024-12-09 05:07:00
54229,Brown Bread,5.0,0.5,Bakery,703094,Leslie Pitts,5,23.84,16.5,3/15/2021,2024-11-03,864f4edf-3d80-4015-b21e-673d5aea9e36,22.85,2024-11-03 14:11:00
60571,Tomato Ketchup,5.5,0.75,Sauce,954422,Jeffrey Jordan,2,9.99,7.5,2/22/2021,2024-10-13,ffac2860-fdcd-4bd4-b919-55e9a6536340,9.73,2024-10-13 03:05:00
41033,Strawberry Jam,4.75,0.35,Snacks,870229,Elizabeth Brown,2,9.68,21.0,12/27/2022,2024-11-13,d4fba65c-a189-4c6c-bbe0-f2b6e59e2fea,10.64,2024-11-13 10:37:00
38954,Mustard,4.5,0.35,Sauce,121533,John Castillo,5,23.59,16.0,2/15/2023,2024-11-15,8dfa737b-b1b3-47e1-9d38-eaeae767d6b3,24.99,2024-11-15 23:29:00
72729,Cheese(14pckts),6.5,0.35,Dairy,391263,Sandra Gibson,4,27.62,7.5,12/23/2019,2024-11-15,361d5ecc-9f37-4367-b96d-4ab9bd5c6e30,28.55,2024-11-15 11:21:00
24766,Tortilla(10pck),7.5,0.5,Bakery,208839,Selvin Furtado,1,7.12,17.0,3/7/2020,2024-12-06,df239e36-b468-4dd4-a01b-d2a566637e91,7.03,2024-12-06 22:50:00
10873,Mayonnaise,6.0,0.5,Sauce,630214,Richard Barnes,3,18.37,4.5,4/16/2020,2024-11-20,a43bfe83-5a0c-4fed-8a87-d69395a7498b,19.11,2024-11-20 16:28:00
32815,Eggs(0.5dozen),4.5,0.3,Dairy,121533,John Castillo,3,12.84,13.5,2/15/2023,2024-11-05,60c11c76-4790-441e-a849-82d85d60d669,11.57,2024-11-05 11:11:00
38402,Onions(5pck),4.0,0.85,Vegetables,178094,Beth King,1,3.76,6.0,12/5/2020,2024-10-31,db514726-f08b-498d-a23a-0ebd507d3200,3.77,2024-10-31 13:54:00
32815,Eggs(0.5dozen),4.5,0.3,Dairy,630214,Richard Barnes,2,9.67,6.0,4/16/2020,2024-10-27,a1e0b09d-658a-4e55-a787-f54153c13132,9.93,2024-10-27 06:00:00
97856,Hot Sauce,4.0,0.35,Sauce,703094,Leslie Pitts,1,4.01,20.0,3/15/2021,2024-10-21,cf915304-341f-4def-95f3-283d6c30ab55,4.1,2024-10-21 06:57:00
71494,Cupcakes(6pck),5.5,0.6,Snacks,121533,John Castillo,3,18.08,9.0,2/15/2023,2024-11-01,1dcb7fe3-b19f-4efc-842b-5ab1126caafc,18.4,2024-11-01 03:37:00
98168,Butter(550g),6.0,0.55,Dairy,630214,Richard Barnes,2,11.97,9.0,4/16/2020,2024-11-20,3b8b6d69-fe11-4791-ac7b-82125f00432a,12.49,2024-11-20 04:37:00
72729,Cheese(14pckts),6.5,0.35,Dairy,870229,Elizabeth Brown,4,23.85,9.5,12/27/2022,2024-11-10,bb8d99b9-70e2-450e-8bdd-4252accddcc6,25.51,2024-11-10 13:31:00
71494,Cupcakes(6pck),5.5,0.6,Snacks,630214,Richard Barnes,5,29.26,18.0,4/16/2020,2024-11-19,4aa14f36-9b95-4340-a2a9-e2086c8c98b4,27.62,2024-11-19 21:24:00
48443,Tortilla(6pck),5.0,0.3,Bakery,972886,Delina Ivanova,4,21.56,4.0,10/11/2021,2024-11-17,e6dd9b40-61d9-4091-8283-018ec8897216,21.62,2024-11-17 05:08:00
72729,Cheese(14pckts),6.5,0.35,Dairy,999944,Cory Simpson,1,6.04,4.0,8/12/2023,2024-11-20,27be2162-6a2e-40fb-ad6f-7f218f2e519a,5.49,2024-11-20 01:55:00
67542,Biscuits,4.5,0.35,Snacks,178094,Beth King,5,22.28,4.0,12/5/2020,2024-11-06,7c82218d-2747-40a6-9c40-1a2ab3e805c6,22.8,2024-11-06 19:49:00
24244,Chicken,16.0,1.0,Meat,851488,Neeraj Nagula,4,60.99,18.0,6/25/2021,2024-11-10,eeb27ab8-aed0-4cb8-8c10-c06aa03a0e4e,66.23,2024-11-10 13:42:00
44817,White Bread,4.0,0.5,Bakery,208839,Selvin Furtado,1,3.8,7.5,3/7/2020,2024-11-10,0e3bfc39-0860-4354-a43c-f69c5bb7dff2,4.0,2024-11-10 01:13:00
32815,Eggs(0.5dozen),4.5,0.3,Dairy,803204,Michael Morales,3,13.95,4.0,12/13/2021,2024-10-30,41e8db05-9ba6-46db-855f-a38d03a43659,13.8,2024-10-30 02:58:00
55786,Mushrooms(500g),5.25,0.5,Vegetables,972886,Delina Ivanova,5,27.28,20.0,10/11/2021,2024-11-11,51b68f7d-8df8-40bc-8873-8f22de9914cb,25.33,2024-11-11 01:08:00
67542,Biscuits,4.5,0.35,Snacks,208839,Selvin Furtado,5,20.88,12.0,3/7/2020,2024-12-10,cb95857a-2a29-49fe-998f-c895c1c42067,19.98,2024-12-10 05:25:00
95501,Eggs(1dozen),7.5,0.6,Dairy,121533,John Castillo,4,28.17,16.5,2/15/2023,2024-12-10,06cde314-0b92-40b6-a491-a396e91d1e2f,30.33,2024-12-10 07:39:00
11013,Cookies,4.25,0.35,Snacks,693420,Abhinav Vig,6,25.19,7.5,5/26/2023,2024-11-02,586f1ca9-0594-42b4-ba16-46daa1a946f4,25.32,2024-11-02 09:40:00
67243,Shredded Cheese(350g),7.0,0.35,Dairy,972886,Delina Ivanova,2,14.91,15.75,10/11/2021,2024-11-01,959d4939-eaa2-4523-a4aa-bdc0e8b9a553,15.64,2024-11-01 08:44:00
24766,Tortilla(10pck),7.5,0.5,Bakery,703094,Leslie Pitts,1,7.76,8.0,3/15/2021,2024-11-02,6e254ab8-7c97-4d3a-8261-edb91ba09a85,7.72,2024-11-02 23:42:00
97856,Hot Sauce,4.0,0.35,Sauce,870229,Elizabeth Brown,2,8.39,19.5,12/27/2022,2024-12-17,2b2ee2a7-b22d-47b8-88d6-39c5792a35ac,7.94,2024-12-17 01:06:00
40442,Pork,17.0,1.0,Meat,359816,Kylie Davis,1,16.11,7.5,5/28/2023,2024-11-08,992b2f15-196e-4b2d-b1c6-ce9c92f8829c,17.12,2024-11-08 13:37:00
98726,Butter(350g),4.75,0.35,Dairy,999944,Cory Simpson,4,17.42,19.5,8/12/2023,2024-10-29,f5cb1da8-6df0-4e3b-a756-9b580dbe3ce3,18.71,2024-10-29 11:11:00
38402,Onions(5pck),4.0,0.85,Vegetables,121533,John Castillo,1,3.8,15.0,2/15/2023,2024-12-09,1e393392-e3ae-4d35-9285-3efe49e65bd4,3.76,2024-12-09 09:48:00
97856,Hot Sauce,4.0,0.35,Sauce,770025,Matthew Gordon,2,7.45,17.0,7/19/2020,2024-12-05,70627613-bc91-44ab-9150-7394d615fae0,6.76,2024-12-05 01:25:00
44817,White Bread,4.0,0.5,Bakery,630214,Richard Barnes,5,20.87,16.5,4/16/2020,2024-12-14,3b5d2626-6877-47f5-9cd6-9113151bf122,19.89,2024-12-14 09:41:00
67561,Apples(5pck),5.0,0.8,Fruits,809251,Eric Patterson,1,4.69,3.75,9/17/2023,2024-11-01,fa2abc62-af88-4711-905a-034c29a11081,4.37,2024-11-01 19:23:00
97856,Hot Sauce,4.0,0.35,Sauce,803204,Michael Morales,3,11.7,9.0,12/13/2021,2024-12-13,e86d195f-ca28-46cc-8974-5678b650c873,11.97,2024-12-13 07:54:00
